hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
4439	BigBlind	Kh8s	AcJs	AdQc3h7s4h	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
4440	Button	5h9h	Qd2s	JdTc5s	250	2.500	2	3	b250c/kb400f
4441	BigBlind	Jd9s	Kc5h	Td6h3s2d7h	6000	60.000	5	6	b200b300c/b300c/b600b3000b5400c/b6000f
4442	Button	8c7s	6d9d		750	7.500	2	2	b250b750b1250f
4443	BigBlind	8c2h	9c7d		200	2.000	1	2	b200b300f
4444	Button	QsKs	2cJh		100	1.000	1	1	b300f
4445	BigBlind	8cKh	5d2h		50	0.500	0	1	f
4446	Button	8d9h	6s9s	7c5h4dQcJh	9000	90.000	5	8	b250b750b1250c/kb1250c/kb2500c/b4000b8000f
4447	BigBlind	6dQd	QhKs	Jh7d7c4c	600	6.000	3	4	b200b300c/b300c/b600f
4448	Button	4s8s	Kd2h	7d6d3d	2250	22.500	3	4	b250c/b250b500b2000b3500f
4449	BigBlind	4c4d	Ad6h	Qh9c7c	300	3.000	2	3	b200b300c/b300f
4450	Button	8c2s	9dJh	Qc4c3d	250	2.500	2	3	b250c/kb250f
4451	BigBlind	4cQs	6sTs		1800	18.000	2	3	b200b300b1800b3300f
4452	Button	6sJs	Td9h	Ah8d4d	250	2.500	2	3	b250c/kb250f
4453	BigBlind	Kd6h	3d2s		50	0.500	0	1	f
4454	Button	8d3h	Kc4s	7c6d2s	250	2.500	2	3	b250c/kb250f
4455	BigBlind	2c2h	ThKh	5h5c3d	300	3.000	2	3	b200b300c/b450f
4456	Button	3d7s	5c7d	Th9d3c	250	2.500	2	3	b250c/kb400f
4457	BigBlind	Tc2s	3cKc	Qh9h7h8s	600	6.000	3	4	b200b300c/b300c/b600f
4458	Button	7cQd	JcKh	8c4s3c3d	600	6.000	3	5	b300c/kb300c/kb600f
4459	BigBlind	2sTs	5c9h		200	2.000	1	2	b200b300f
4460	Button	8d9d	Ah8s	QhTc7c	300	3.000	2	3	b300c/kb300f
4461	BigBlind	3c6c	2c5c	KhKc4c7s9d	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4462	Button	5cKd	3dTs		100	1.000	1	1	b300f
4463	BigBlind	6c9c	JcAh	Ac8d5c6dTc	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
4464	Button	5c5d	AdJh	Qc8c7d6h	750	7.500	3	5	b300c/kb450c/kb750f
4465	BigBlind	QdAs	8c2s		50	0.500	0	1	f
4466	Button	4c7c	7dTd	Qh7h2s	1250	12.500	3	4	b250b750b1250c/kb1900f
4467	BigBlind	4cTh	Td4h	KsQh5d	300	3.000	2	3	b200b300c/b300f
4468	Button	Th7s	4c5c		750	7.500	2	2	b250b750b1250f
4469	BigBlind	8dAd	Ah2s	Ac7d6c	2400	24.000	3	4	b200b450c/b700b1950b4600f
4470	Button	7h6s	2c4d		100	1.000	1	1	b250f
4471	BigBlind	Td3h	Kd8s	9d6s4cQd	600	6.000	3	4	b200b300c/b300c/b600f
4472	Button	Tc9s	Kc2d		100	1.000	1	1	b300f
4473	BigBlind	5dTs	Td2s		200	2.000	1	2	b200b300f
4474	Button	3c8c	4cTs	9s8s5s	500	5.000	2	3	b250c/b250b800f
4475	BigBlind	KsAs	Ah4s	KhQh7d	1850	18.500	3	4	b200b450c/b700b1400b3650f
4476	Button	2dJh	8c3s		100	1.000	1	1	b250f
4477	BigBlind	Kd5s	7c8c	QhQc8dQs	600	6.000	3	4	b200b300c/b300c/b600f
4478	Button	8sAs	9cQh	6s5s4h	300	3.000	2	3	b300c/kb450f
4479	BigBlind	Qh6s	2c6d		50	0.500	0	1	f
4480	Button	Kc3h	8cAh	QcTc4c4d	750	7.500	3	5	b300c/kb450c/kb750f
4481	BigBlind	2cQd	6sKs	JcTd8c	300	3.000	2	3	b200b300c/b300f
4482	Button	5c7d	6c4s	Qs4c2sTcAd	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
4483	BigBlind	Ac2h	8s9s	Kc6d3sTs	3600	36.000	4	5	b200b300c/b300c/b600b3000b5400f
4484	Button	7cAc	3cJc	Kh9d6h	300	3.000	2	3	b300c/kb300f
4485	BigBlind	2d2h	3cAs	7c6d2c	300	3.000	2	3	b200b300c/b450f
4486	Button	ThQs	Tc5h		100	1.000	1	1	b300f
4487	BigBlind	3dTs	6h7s	6d4h2hKs3h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
4488	Button	5cAh	7c3h		100	1.000	1	1	b300f
4489	BigBlind	2d6d	Jc9s	7d5c3hKs	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
4490	Button	6hQh	Ac6d	8d7d4dJd4c	3600	36.000	5	8	b300c/kb300b900b1500c/kb1800c/kb3600f
4491	BigBlind	Jh9s	4dJd	Js7d5dTdQc	-20000	-200.000	4	4	b200b300c/b450b2400b5000b19700c//
4492	Button	8h8s	6dQs		100	1.000	1	1	b300f
4493	BigBlind	4h3s	TsAs	Qh4d4c	300	3.000	2	3	b200b300c/b450f
4494	Button	Qc5s	Jh4s		100	1.000	1	1	b300f
4495	BigBlind	Qc5d	Ad8s	AcKs6c7s7d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
4496	Button	8dQs	9dAh	9h8c7d	1800	18.000	3	4	b300c/kb450b1500b3400f
4497	BigBlind	JcKs	5cAh	8c3h2hAs7d	-20000	-200.000	5	5	b200b450c/b450b1350b2250c/b2700b17300c/
4498	Button	3cQh	Qd5s	Kh9c8s	250	2.500	2	3	b250c/kb250f
4499	BigBlind	3cTd	8cKc	AhQh6c	300	3.000	2	3	b200b300c/b300f
4500	Button	3cAd	3d3s	QsJs2dJh6h	1500	15.000	4	7	b300c/kb300c/kb900c/kb1500f
4501	BigBlind	9sAs	4dQd		1800	18.000	2	3	b200b450b1800b3500f
4502	Button	Kd3s	9hJh	7s4s4c	300	3.000	2	3	b300c/kb300f
4503	BigBlind	KhKs	7sJs		1800	18.000	2	3	b200b450b1800b3500f
4504	Button	5c4h	7cKc		750	7.500	2	2	b250b750b1250f
4505	BigBlind	JsKs	6d4s		200	2.000	1	2	b200b450f
4506	Button	7dAs	ThKh	QdJc4d7s	5400	54.000	4	6	b300b900b1800c/b100b200c/b3400b8950f
4507	BigBlind	8c9d	QdKs	8d6s2h	300	3.000	2	3	b200b300c/b450f
4508	Button	2dTh	5d3s	As9c3cTc	750	7.500	3	5	b250c/b250b500c/kb1150f
4509	BigBlind	Qc7s	8sKs	8h7h4h	300	3.000	2	3	b200b300c/b300f
4510	Button	Jc2d	5c3s	9d9c4s	250	2.500	2	3	b250c/kb250f
4511	BigBlind	4dAs	8cJs	QhQd4c	300	3.000	2	3	b200b300c/b450f
4512	Button	5c8d	Qc4h	Td7s4s4d6h	3750	37.500	4	7	b250c/b250b500c/kb750c/kb2250c
4513	BigBlind	6c3s	7cTh	Tc8s2hJh	600	6.000	3	4	b200b300c/b300c/b600f
4514	Button	AdKs	TcTh	Kc7s4c8d	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
4515	BigBlind	6d4h	8cJc		1800	18.000	2	3	b200b300b1800b3300f
4516	Button	8c9h	3d2s		100	1.000	1	1	b250f
4517	BigBlind	3dJs	Jd7h		200	2.000	1	2	b200b300f
4518	Button	JhKs	JdAh	3s3d2sTdQs	-3000	-30.000	4	7	b300c/kb450c/kb750c/kb1500c
4519	BigBlind	9h6s	2cAh	Kc7d3s5cJs	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4520	Button	Qc6h	QdTs	As5c3c	600	6.000	2	3	b300c/b300b600f
4521	BigBlind	Kc5s	7c2s		50	0.500	0	1	f
4522	Button	3h9h	JdAs	Ks5c4h	1250	12.500	3	4	b250b750b1250c/kb1250f
4523	BigBlind	5h9h	Tc7s	Ad8h6h7dQc	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
4524	Button	9hKs	5c2d		100	1.000	1	1	b300f
4525	BigBlind	7h4s	9c9h	Js5h3hKhTd	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
4526	Button	Qh6s	3s8s		100	1.000	1	1	b300f
4527	BigBlind	QdJs	7c4h		50	0.500	0	1	f
4528	Button	3dQh	7c9s		750	7.500	2	2	b250b750b1250f
4529	BigBlind	QdJh	2hAs	6c4c3c	300	3.000	2	3	b200b300c/b300f
4530	Button	2h6s	Jc8h	AdKc9h	250	2.500	2	3	b250c/kb250f
4531	BigBlind	ThKh	7d6s	AsKs8h	450	4.500	2	3	b200b450c/b700f
4532	Button	JdQd	4dTd	KdQs2h	300	3.000	2	3	b300c/kb450f
4533	BigBlind	9d3s	Jh8s		200	2.000	1	2	b200b300f
4534	Button	ThQs	4d7d		900	9.000	2	2	b300b900b1800f
4535	BigBlind	2d3s	TcJd	AhKcQsQd3c	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
4536	Button	7hKs	3h6s		100	1.000	1	1	b300f
4537	BigBlind	QdKs	5cTc	Td7h2hJc	-5400	-54.000	5	5	b200b450c/b450b1350b2250c/b2700b17300f
4538	Button	8c3h	Jc7d	Ad8s6c	250	2.500	2	3	b250c/kb400f
4539	BigBlind	7dQd	6c4h	KsKhQh	300	3.000	2	3	b200b300c/b450f
4540	Button	6c8h	3c3d	JdTs6s	250	2.500	2	3	b250c/kb400f
4541	BigBlind	7d2h	Ah2s	Td6c4s	300	3.000	2	3	b200b300c/b300f
4542	Button	6cTc	JcQs	Ac9s3s	1500	15.000	3	4	b250b750b1250c/b250b500f
4543	BigBlind	3cKd	7d5s	Ts8c4h	300	3.000	2	3	b200b300c/b300f
4544	Button	Ad8s	AcQs	AhKh3s2d9c	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
4545	BigBlind	7cKs	AhTs	Qc8d6c	300	3.000	2	3	b200b300c/b300f
4546	Button	2d6h	9sJs	Ac3s3c	250	2.500	2	3	b250c/kb250f
4547	BigBlind	9hQs	2s4s	9c6s6h	300	3.000	2	3	b200b300c/b450f
4548	Button	ThJs	Kc8h	8d6s2s4d6h	-7200	-72.000	5	8	b300c/kb300b900b1500c/kb1800c/kb3600c
4549	BigBlind	3hKh	4d3s		200	2.000	1	2	b200b300f
4550	Button	9hKh	9dQs	Th8c3hTc	1800	18.000	3	5	b300c/kb450c/b1050b2950f
4551	BigBlind	2h4h	Tc9s	AdQs6s6c	600	6.000	3	4	b200b300c/b300c/b600f
4552	Button	TcJh	Th5s		100	1.000	1	1	b300f
4553	BigBlind	7dAd	6d4s	Qc7h5c7s	1150	11.500	3	4	b200b450c/b700c/b1750f
4554	Button	Jc3s	8d3h		100	1.000	1	1	b250f
4555	BigBlind	KdTh	9cAh	Jh9d6s6c	4000	40.000	4	5	b200b450c/b450c/b900b3100b5300f
4556	Button	9cJs	4dKd	Jc7s2d	300	3.000	2	3	b300c/kb450f
4557	BigBlind	9d5h	7d6s	KdTsTh	300	3.000	2	3	b200b300c/b300f
4558	Button	4sKs	TcTh	Ts8s8c2c5s	-20000	-200.000	5	8	b300b900b1800c/kb2700c/kb6750c/kb8750c
4559	BigBlind	Jc2d	8cQs	AdJdTh7s	750	7.500	3	4	b200b300c/b450c/b750f
4560	Button	2s5s	Qc5h	Ad6s2c	250	2.500	2	3	b250c/kb400f
4561	BigBlind	3cAs	Jc5s	9s4c3s	300	3.000	2	3	b200b300c/b450f
4562	Button	TcQc	Th5s		100	1.000	1	1	b300f
4563	BigBlind	2d6s	Ac3h	Qd8s2cAdKd	-3000	-30.000	4	5	b200b300c/b450c/b750c/b1500c
4564	Button	TdKs	9cQd	Qc7d6c6s2s	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
4565	BigBlind	AdJs	Ac4s	6c4d4c9dKh	-20000	-200.000	5	5	b200b450c/b700b2250b5150c/b8400b14400c/
4566	Button	4dTh	2c8h		100	1.000	1	1	b250f
4567	BigBlind	4d3s	5c9c		200	2.000	1	2	b200b300f
4568	Button	2c4d	8cJd	AhQs7s	250	2.500	2	3	b250c/kb250f
4569	BigBlind	8cQc	7c7d	Js4d2cTd3c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4570	Button	8c7d	Kc7h	AhAc3s4h	500	5.000	3	5	b250c/kb250c/kb500f
4571	BigBlind	3c9s	6cJh	6h5d4s8h	600	6.000	3	4	b200b300c/b300c/b600f
4572	Button	2c7s	Qd4s	Ah8h5s	250	2.500	2	3	b250c/kb250f
4573	BigBlind	2dAh	8d6h	Jc9c5d	300	3.000	2	3	b200b300c/b300f
4574	Button	Ac2d	4c6s		100	1.000	1	1	b300f
4575	BigBlind	3c3h	9hJh	KcQs4cQd	600	6.000	3	4	b200b300c/b300c/b600f
4576	Button	Kd7s	Jc6h		100	1.000	1	1	b300f
4577	BigBlind	JhAs	2dQh		200	2.000	1	2	b200b450f
4578	Button	3d7h	KdAd	8c7s6hQcTd	20000	200.000	4	3	b250b750b1250b6750b12250b20000c///
4579	BigBlind	3d5h	Jd8s		200	2.000	1	2	b200b300f
4580	Button	2c9h	9dKh	QsJd3h3s	1500	15.000	4	6	b250c/kb250b750b1250c/kb1500f
4581	BigBlind	Tc2s	2d8s		50	0.500	0	1	f
4582	Button	8cQc	6dQd	AhTs4s	300	3.000	2	3	b300c/kb300f
4583	BigBlind	Jc9h	3cJs	Tc9s7h	300	3.000	2	3	b200b300c/b450f
4584	Button	Qc7d	8cTs	AhKc5c	300	3.000	2	3	b300c/kb300f
4585	BigBlind	2hJs	8cTh	Kd6s4d	300	3.000	2	3	b200b300c/b300f
4586	Button	8c8h	5dJs		100	1.000	1	1	b300f
4587	BigBlind	2dJh	3d9s		50	0.500	0	1	f
4588	Button	AdJh	JdTh		900	9.000	2	2	b300b900b1800f
4589	BigBlind	Jc2s	Th3s	AhQs3d	300	3.000	2	3	b200b300c/b300f
4590	Button	Jd7h	8d6h	AcJs9d	250	2.500	2	3	b250c/kb400f
4591	BigBlind	3c7s	9cQh	Th9h8c8s8h	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
4592	Button	9cTs	2c8h		100	1.000	1	1	b300f
4593	BigBlind	KcKd	4c7c	Qs6s5sQd	5050	50.500	4	5	b200b450c/b700b1950b4600c/b7600f
4594	Button	Ac2s	TdJs		900	9.000	2	2	b300b900b1800f
4595	BigBlind	3d6s	Ad3s	Ah8d2cTs2h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
4596	Button	3c5h	8dJd		750	7.500	2	2	b250b750b1250f
4597	BigBlind	3cJc	Kd5s	8s8c4s7cTc	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
4598	Button	9cKd	2c8c		100	1.000	1	1	b300f
4599	BigBlind	2sKs	JdQs	AhTc4s8d4h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4600	Button	5d9s	QsAs	Qd4s3s6c	-7250	-72.500	5	6	b250b750b1250c/b250b500c/b2750b5500b18250f
4601	BigBlind	7cAh	Ac3s	As5s2h7d8s	2900	29.000	4	5	b200b450c/b700c/b1750c/b4350f
4602	Button	Qc8s	8hAs	AhJs4d5cKd	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
4603	BigBlind	Jd9s	3dAh	AdKd8cTh9h	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
4604	Button	7d6s	Td8s	6c2s2c	250	2.500	2	3	b250c/kb400f
4605	BigBlind	QdTs	7h7s	QhJs5d3dJd	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
4606	Button	6h7h	3dQh	AdAc9d	500	5.000	2	3	b250c/b250b500f
4607	BigBlind	QcQd	6h7s	KsJc9d	450	4.500	2	3	b200b450c/b700f
4608	Button	Ah2s	5sAs	Th9h5dQc	600	6.000	3	5	b300c/kb300c/kb600f
4609	BigBlind	Ad9s	7cQs		200	2.000	1	2	b200b450f
4610	Button	Ac7d	2c5h		100	1.000	1	1	b300f
4611	BigBlind	Jd3h	8cKh	9s9h7d6c5h	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
4612	Button	Qh3s	4c7c	Jc5s2c5d	1000	10.000	3	5	b250c/kb250c/b500b1000f
4613	BigBlind	8d5s	9h2s		50	0.500	0	1	f
4614	Button	3h4s	2s8s	Qh8h7c	250	2.500	2	3	b250c/kb250f
4615	BigBlind	8dQd	Jh4s	AsAcJd	300	3.000	2	3	b200b300c/b300f
4616	Button	6c8h	2d9d	As6d5h	250	2.500	2	3	b250c/kb400f
4617	BigBlind	3d4h	Td8s	6c5d4d6h	750	7.500	3	4	b200b300c/b450c/b1150f
4618	Button	Tc8d	Ad2h	QhTd7d	250	2.500	2	3	b250c/kb400f
4619	BigBlind	5dTh	TcKd	As8s4h	300	3.000	2	3	b200b300c/b300f
4620	Button	9h3s	4d4s	Kc9d6s	1250	12.500	3	4	b250b750b1250c/kb1900f
4621	BigBlind	TcAd	9cTd	9d8s2sQh8h	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
4622	Button	Jd6h	Qc8h	9s9c2cAd	500	5.000	3	5	b250c/kb250c/kb500f
4623	BigBlind	6hKh	9c5d		200	2.000	1	2	b200b300f
4624	Button	3sKs	2d2s	KhJhTh	600	6.000	2	3	b300c/b300b1000f
4625	BigBlind	AdJs	2d3d		200	2.000	1	2	b200b450f
4626	Button	3h9h	Ac2h	JcTc4d7h	500	5.000	3	5	b250c/kb250c/kb500f
4627	BigBlind	4c9d	4h6s		200	2.000	1	2	b200b300f
4628	Button	2dJd	KcQh	Jc5h5c	1250	12.500	3	4	b250b750b1250c/kb1900f
4629	BigBlind	Kc6h	Kd3s	Th9c2c	300	3.000	2	3	b200b300c/b300f
4630	Button	2h7h	3h4s	Ac8s7s	250	2.500	2	3	b250c/kb400f
4631	BigBlind	6dJs	4sKs	AsKc6hQc	2400	24.000	4	5	b200b300c/b300c/b600b1800b3000f
4632	Button	QcQd	5cAs	9s6s3c	300	3.000	2	3	b300c/kb450f
4633	BigBlind	Kd3h	7c8d	AcTd4c	300	3.000	2	3	b200b300c/b300f
4634	Button	5hKh	2d8s		100	1.000	1	1	b300f
4635	BigBlind	3dJh	Kd5s	AsTc7h	300	3.000	2	3	b200b300c/b300f
4636	Button	QcKc	4dJd	QsJsTh	300	3.000	2	3	b300c/kb450f
4637	BigBlind	KcTd	8d9s	Ts6d2d4s	1150	11.500	3	4	b200b450c/b700c/b1750f
4638	Button	2d7h	5cKc		750	7.500	2	2	b250b750b1250f
4639	BigBlind	KcKs	5cTs		200	2.000	1	2	b200b450f
4640	Button	TdKh	5d9d	7s6c3h	-3000	-30.000	4	4	b300c/kb300b1500b2700b19700f
4641	BigBlind	7sTs	7d4s		50	0.500	0	1	f
4642	Button	6d3s	9c7h	KhTc3d	1500	15.000	3	4	b250b750b1250c/b250b2300f
4643	BigBlind	6cAs	JhKh	7c5d4s4c	750	7.500	3	4	b200b300c/b450c/b1150f
4644	Button	7c8c	3hQs	9s4c2s	500	5.000	2	3	b250c/b250b500f
4645	BigBlind	ThKh	Jc5s	5c3s3h9sTd	4500	45.000	4	5	b200b450c/b450c/b900c/b2700c
4646	Button	Qd2h	6d8s	Th7d3cAc	500	5.000	3	5	b250c/kb250c/kb500f
4647	BigBlind	Qd5h	Jh3s	QhQc6h	300	3.000	2	3	b200b300c/b450f
4648	Button	4cJd	8cAd	Qh9c4d	1250	12.500	3	4	b250b750b1250c/kb1900f
4649	BigBlind	9hJh	KcQd	7h6h4h	300	3.000	2	3	b200b300c/b450f
4650	Button	5h5s	5c2h		100	1.000	1	1	b300f
4651	BigBlind	8hKh	7cKs	AdJh7d	1200	12.000	3	4	b200b300c/b300b900b1500f
4652	Button	7hQs	4hAs	KsJsTh3d9h	1500	15.000	4	7	b300c/kb450c/kb750c/kb2250f
4653	BigBlind	3h5s	Qd6s		200	2.000	1	2	b200b300f
4654	Button	Ac9d	7cQs		100	1.000	1	1	b300f
4655	BigBlind	QdAs	8dAd	6s3h3c	450	4.500	2	3	b200b450c/b700f
4656	Button	8dQh	2d4d	Ah9s3cTs	600	6.000	3	5	b300c/kb300c/kb600f
4657	BigBlind	3d5d	9c5s		200	2.000	1	2	b200b300f
4658	Button	AhAs	5cQd		100	1.000	1	1	b300f
4659	BigBlind	7hTh	4hAs	JhTc8d	300	3.000	2	3	b200b300c/b450f
4660	Button	QcAs	8c8h	Td4h3c6hAd	4000	40.000	5	8	b300b900b1800c/b100b200c/kb2000c/kb6000f
4661	BigBlind	KsAs	QcQd	Ts6h4s8c9s	20000	200.000	4	4	b200b450b1800b3500c/b5250b16500c//
4662	Button	5cJd	8c5h	Tc8d5s7dJc	4150	41.500	4	7	b250c/kb400c/kb1000c/kb2500c
4663	BigBlind	2h6h	6cJc	KcTd4d	300	3.000	2	3	b200b300c/b300f
4664	Button	8hQs	6c9s		100	1.000	1	1	b300f
4665	BigBlind	Jh2s	9dAh	AcKc6c2c	600	6.000	3	4	b200b300c/b300c/b600f
4666	Button	4hKh	9d8s	Kc6s3c	300	3.000	2	3	b300c/kb450f
4667	BigBlind	2dJh	8sQs		1800	18.000	2	3	b200b300b1800b3300f
4668	Button	6dTh	Kd7h	AdKsQs3d	500	5.000	3	5	b250c/kb250c/kb500f
4669	BigBlind	8h9h	2d2s	9c7h2c7dJs	-20000	-200.000	5	6	b200b300c/b450b1500b3400c/b5550c/b10750c
4670	Button	4dJs	6cAd	Td7h2c	250	2.500	2	3	b250c/kb250f
4671	BigBlind	QcTh	Ad9s	Kd8s5c2c	600	6.000	3	4	b200b300c/b300c/b600f
4672	Button	8h4s	3dJd	Qh8s7s	250	2.500	2	3	b250c/kb400f
4673	BigBlind	Ah3s	QcKh	9s7c6sJc6c	3600	36.000	5	6	b200b300c/b300c/b600b1800b3000c/b3600f
4674	Button	QcKc	Jh2s		100	1.000	1	1	b300f
4675	BigBlind	7dTd	Kd2s	Kh6c4h6h	600	6.000	3	4	b200b300c/b300c/b600f
4676	Button	Qh5s	9c2d		100	1.000	1	1	b300f
4677	BigBlind	4d4h	QdAh	8h6s5s	300	3.000	2	3	b200b300c/b450f
4678	Button	2dJh	Kd8s	Kc8d3hAcQc	-20000	-200.000	5	6	b250b750b1250c/b250b500c/b2750b5500b18250c/
4679	BigBlind	5c2d	Jc7d	KhTc9s4c2h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4680	Button	2sQs	7c4d		100	1.000	1	1	b250f
4681	BigBlind	Tc3d	8dAh	Kc7h6c	300	3.000	2	3	b200b300c/b300f
4682	Button	Ac6s	2h9s		100	1.000	1	1	b300f
4683	BigBlind	Kc6h	5cJd	JsTd5hAdKh	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
4684	Button	2c9h	7h5s	Qd9d8s	250	2.500	2	3	b250c/kb400f
4685	BigBlind	Kd5s	6d9s		200	2.000	1	2	b200b300f
4686	Button	Kc6h	6cJd		100	1.000	1	1	b300f
4687	BigBlind	3cKs	9hJs	Ad4d2cKh	600	6.000	3	4	b200b300c/b300c/b900f
4688	Button	4hAh	Qd5h		100	1.000	1	1	b300f
4689	BigBlind	JdTs	5d8h		200	2.000	1	2	b200b300f
4690	Button	5d9s	2c9c	Qs8d7c	250	2.500	2	3	b250c/kb250f
4691	BigBlind	5d8h	Qc7s	9h5s2d	300	3.000	2	3	b200b300c/b450f
4692	Button	4dKh	2c6h		100	1.000	1	1	b300f
4693	BigBlind	4c8s	8c9d	AsTh2s	300	3.000	2	3	b200b300c/b300f
4694	Button	JcTs	Th7s	As8h6s	1200	12.000	3	4	b300c/kb300b900b1500f
4695	BigBlind	9d7h	Jc4d	KcTs3d	300	3.000	2	3	b200b300c/b300f
4696	Button	5c8s	3c5h	KsQhQd	250	2.500	2	3	b250c/kb250f
4697	BigBlind	6c5h	AhAs	JsTc2h	-6600	-66.000	4	4	b200b300b1800b3300c/b3300b16700f
4698	Button	3c8c	QcTh	Ad8d6h	250	2.500	2	3	b250c/kb400f
4699	BigBlind	7cQh	2cJh		200	2.000	1	2	b200b300f
4700	Button	JdTh	8c8s	7c4h3hQd	9000	90.000	4	6	b300b900b1800c/b3600b7200c/kb9000f
4701	BigBlind	Td4s	TcKh	Ac9s5h3d	600	6.000	3	4	b200b300c/b300c/b600f
4702	Button	7c6d	3d4h	9s8c5d	250	2.500	2	3	b250c/kb400f
4703	BigBlind	7d5s	6h7h	KsQhJs	3300	33.000	3	4	b200b300b1800b3300c/b3300f
4704	Button	Jd5h	8dJs	3s3c2s	250	2.500	2	3	b250c/kb250f
4705	BigBlind	7c9s	4d9d	Qs6h2d	300	3.000	2	3	b200b300c/b300f
4706	Button	7h5s	Kd5h	KsQsTd8d9s	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
4707	BigBlind	5dKs	2c2s	7d7c6d6h	3600	36.000	4	5	b200b300c/b300c/b600b3000b5400f
4708	Button	3c5s	9cAh	Qs4h3d	250	2.500	2	3	b250c/kb400f
4709	BigBlind	8d5h	8cTd	KsTc4cAc5d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
4710	Button	Ah5s	Jc8d	Jd4c3d	1800	18.000	3	4	b300c/kb450b1500b3400f
4711	BigBlind	4c8h	4sAs	KhQs8d9s	5400	54.000	4	5	b200b300c/b450c/b750b4650b8550f
4712	Button	Ah3s	3cJs		100	1.000	1	1	b300f
4713	BigBlind	2d7d	JhTs	Jc9h3d4s4h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
4714	Button	4h3s	9cKc	As9s7d7hJs	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
4715	BigBlind	QcTs	5c5d	Ks9d7hTd	600	6.000	3	4	b200b300c/b300c/b900f
4716	Button	8hTs	KcQh	Kh9h2dKd	-6500	-65.000	5	6	b250b750b1250c/kb1250c/b2000b4000b17500f
4717	BigBlind	5dQd	3d9h		50	0.500	0	1	f
4718	Button	TdKh	2hAs	Qs5c2s7sKc	6000	60.000	5	8	b300c/kb300b1500b2700c/kb3000c/kb9000f
4719	BigBlind	KhAh	Qc4d		200	2.000	1	2	b200b450f
4720	Button	8hJs	Jd2s		100	1.000	1	1	b250f
4721	BigBlind	6hTh	9h7s	KhTd9c7dQc	1900	19.000	4	5	b200b300c/b450c/b1150c/b1900f
4722	Button	Kc3s	4d4s	TdTc3hKhTh	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
4723	BigBlind	Tc4s	5h8h	QhQdJs	300	3.000	2	3	b200b300c/b300f
4724	Button	8c6h	2c4d		100	1.000	1	1	b250f
4725	BigBlind	5cKh	JdAh	Jh8s6sThKs	20000	200.000	6	6	b200b300c/b300b900b1500c/b1800c/b5400b16400c
4726	Button	2cJh	Kh7s	KsTd3d3c8d	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
4727	BigBlind	5dTs	9cAs	Tc4d3d	300	3.000	2	3	b200b300c/b450f
4728	Button	Jd8h	3h6s		100	1.000	1	1	b300f
4729	BigBlind	2dAh	Jd2h		200	2.000	1	2	b200b300f
4730	Button	AdTs	Kd9h	Qs8s4h	300	3.000	2	3	b300c/kb450f
4731	BigBlind	Qc8d	KdTh	Qh5s4h5h	750	7.500	3	4	b200b300c/b450c/b1150f
4732	Button	8d4h	QdAs	Kd6c3s7d	2500	25.000	4	6	b250b750b1250c/kb1250c/kb2500f
4733	BigBlind	Td5s	3hQs		200	2.000	1	2	b200b300f
4734	Button	5h8h	Td7s	Kd6h2c	250	2.500	2	3	b250c/kb250f
4735	BigBlind	2c5c	8cQh	Ad7s5d	300	3.000	2	3	b200b300c/b300f
4736	Button	8dTh	KdKs	AsKh2c2h5h	-20000	-200.000	4	5	b250b750b1250b6750b12250c/kb7750c//
